Label,Text
NEUTRAL,"#FarmerProtest MUST NOT become pretext to abuse Sikhs and Sikh gurus

We brought out gems of likes of @diljitdosanjh whose deeds insult ideals of gurus

Also we won't spare an Aarif Shah who insults Sikh gurus in name of opposing protests. 

BTW this Aarif wants a Muslim PM https://t.co/azMbVjzC0B"
NEUTRAL,"Singhu Border, #FarmersProtest enter third week, the mood is upbeat, and the spirits are high ! Nothing less than scrapping the #FarmLaws, they say; we are not going anywhere till the time, Center takes back the #FarmLaws, they say ! https://t.co/RrwAAKheVN"
PF_AG,"It took the farmers to raise the slogan of #BoycottJio while even the intelligentsia actively fighting the corporatisation of India, has not thought of it. 
The #FarmersProtest is one of the most sophisticated and nuanced protests I have seen in my lifetime."
PF_AG,"#FarmersProtest 
became Anti-Modi protest and now it is becoming Anti-India protest... sad"
PF_AG,"Gym built at the protest 🦾
#FarmersProtest 
#KisaanMajdoorEktaZindabad https://t.co/1cJlDLPX73"
PG_AF,#FarmBills Dear @narendramodi ji @AmitShah ji  No backing down from what is a great bill for real farmers please. We citizens with help of farmers from other states will ensure that these hooligans from one state are neutralised
PG_AF,"All said and done, no one has the right to block national highways, cause traffic jams and paralyse the nation. The enemies of democracy are indulging in blackmail politics and our farmers will catch their bluff just like how the nation caught it in the past. #FarmersProtest https://t.co/caIN7ETJWD"
PF_AG,"SHARE MAX

#FarmersProtest reaches British Parliament!!!! https://t.co/kfj5oyOa4F"
PG_AF,"#BritishIndians thank to @BorisJohnson 🇬🇧 again for standing with India 🇮🇳. 

We understood this #AntiIndia #Khalistan2020 agenda is of Pakistan and naturally #LabourParty MP’s are giving it a voice... Isn’t it @TanDhesi @Keir_Starmer ? 

#FarmersProtestHijacked #FarmersProtest https://t.co/3KO2hwH64q"
PG_AF,"UK PM @BorisJohnson on Farmers Protest: Khalistanis are officially Pakistani Proxies! Don't miss the expression of that MP in the end 😎
#FarmersProtest https://t.co/XRqwThwgce"
NEUTRAL,"Protesting farmers announce that they will boycott the Jio products including Jio Sims and phones..

New slogan of #FarmersProtest- 'Sarkaar ki Asli Majboori - Adani, Ambani, Jamakhori'
 #BoycottAmbaniAdani"
PG_AF,"Share and RT PLEASE 
The reason we aren’t seeing #FarmersProtest on Facebook or Instagram is because of Ambani https://t.co/j6zTMGD3Vq"
PG_AF,"Said it before, saying it again.
#ShaheenBagh was *not* about #CAA
#FarmersProtest is *not* about #FarmLaws2020 
The impulse is outside #India https://t.co/SGX8S9QBYw"
PROVOKING,"“Take your chaddi army to the border” 😂😂
#FarmersProtest https://t.co/8CuvqYm6tI"
NEUTRAL,"Farmers Reject Government Offer, Announce More Protests 

#FarmersProtest

Read more: https://t.co/lf6eqKGtVk https://t.co/DehTHjrcxs"
NEUTRAL,"#FarmersProtest | We have given a memorandum to the President. We are  asking to repeal agriculture laws and electricity amendment bill that were passed in anti-democratic manner without proper discussions and consultations: Sitaram Yechury, CPI-M (ANI) https://t.co/TcjlGdV25y"
PF_AG,"#Verified             #FarmersProtest

👉Government will not be allowed to operate Toll Plaza on December 12th

👉Farmers using Jio sims to port to other mobile networks ASAP"
PF_AG,"#Verified               #Breaking

👉Farmers to boycott all Jio/Reliance/Adani products- from stores to toll plaza to mobile sims

👉Jaipur-Highway to be blocked till December 12th

👉New slogan of #FarmersProtest- 'Sarkaar ki Asli Majboori - Adani, Ambani, Jamakhori'"
PG_AF,"#Verified                           #Breaking

👉Using 'too much democracy', farmers have REJECTED proposal sent by Modi government

👉Using 'too much democracy', farmers have decided to increase the intensity of   their peaceful #FarmersProtest"
NEUTRAL,"#Breaking

👉Will farmers accept or reject the written proposal sent by Modi government?

👉Clarity to come in at 5pm

👉At 5 pm, farmer leaders of Samyukta Kisan Morcha will address a press conference. Samyukta Kisan Morcha is leading #FarmersProtest

👉I'll share important bits"
NEUTRAL,Respect for Mandeep Singh (Kings 11 player). Mandeep is the first active cricketer to support farmers on ground. #FarmersProtest https://t.co/4rD3UFdO7E
PROVOKING,"People who say Muzlims are friend of SIKH need to show a single muzlim  family who gave their eldest son to Sikh Guru Sewa... in Punjab almost every family has one elder brother who is a Sikh rest are Hindu 
#Sikh 
#FarmerProtest"
PG_AF,"#TooMuchDemocracy
Ink on paper,
7 x 6.5""

#FarmersProtest 
#India #Resist 🏴✊ https://t.co/bMlVv5wePx"
NEUTRAL,"Clicked right now at the Singhu border protest site. The numbers are increasing every day. 

#FarmersProtest #FarmLaws2020 https://t.co/kYqnjNOYsE"
PG_AF,'Too much of democracy' @sifydotcom cartoon #FarmersProtest #TooMuchDemocracy https://t.co/PBhlyfQFVb
PG_AF,"I spoke to @vaibhavUP65 on how Khalistanis have been working with a sole purpose of creating a Hindu-Sikh divide. How they have hijacked #FarmersProtest in Western World &amp; many more similar issues. I also tried to pull out some Historical Facts.

Link: https://t.co/jdwTqVwswW"
PG_AF,"For its touching concern for farmers and #FarmersProtest, Congress just lost the rural Panchayat elections to BJP in Rajasthan, the state it rules. Farmers know better than our liberal, armchair ‘Je Sui Farmers’ of social media. https://t.co/LLy3zDatPk"
NEUTRAL,"Farmer on strike at Singhu border dies of cold, hypothermia

NDTV's Arun Singh reports | #FarmersProtest https://t.co/fV27fuVw3N"
PF_AG,Most farmers don't even have a degree. But the way they are managing the protests is a lesson for management students. #FarmersProtest https://t.co/zraMPi76Dx
NEUTRAL,"#EXCLUSIVE

👉Inside details of Amit Shah &amp; Farmers meet

👉Maligned by Godi media &amp; IT Cell, #FarmersProtest gets PRAISED by Shah in the meet

👉'HM praised how we have done a large peaceful protest for this long'

👉For full details, Click on this LINK-
https://t.co/K4fqIpW6A5 https://t.co/L06XPAv5t7"
PG_AF,"#FarmBills Anarchists said there is no mid way and they wanted Yes or No from @AmitShah ji. Answer was No. 
Hahaha."
PG_AF,"The #FarmerProtest isn’t about BJP V Congress !!!! 

It’s purely about farming issues !!"
PG_AF,"This is how India treats legitimate peaceful protest!! The west are very quick to condemn places like Russia, China or Iran for oppression! But why so silent on India?? #FarmerProtest #Istandwithfarmers #BharatBandh https://t.co/NYygYC72Lf"
PF_AG,"Godi media is trying to propagate that Farmers protests are causing inconvenience to many particularly Ambulances. 

Agitating farmers giving way to an ambulance 🚑 at the blocked Ghazipur Border flyover on NH 24.

#BharatBandh 
#FarmersProtest https://t.co/LNeQY1VuMr"
PG_AF,"Sri @CTRavi_BJP Why don’t you go directly to protesting farmers &amp; explain #FarmBills to them? I double dare you to explain the benefits to the farmers.Does anyone in BJP have the guts to do it? Let me know when &amp; where you would like to talk to the farmers,I will arrange the meet https://t.co/61ELbbuWx5"
PF_AG,"farmers are peacefully fighting for their rights and livelihood and this is what the police does at a peaceful protest 

“worlds largest democracy”
#FarmersProtest
#KisaanMajdoorEktaZindabad https://t.co/haRZbTVon1"
PF_AG,"Joginder Singh Ugrahan of Bhartiya Kisan Union(Ugrahan) was not invited for talks with @AmitShah. Not inviting the strongest union of Punjab, which has alone blocked Delhi-Hisar highway is beyond me, this selective approach will not help in resolving this issue. #FarmersProtest"
PF_AG,"This is the best reply for the people who asked that who are funding the protest of our Farmers. This is the kind of respect we people have for our farmers protest.
#FarmersProtest #भारत_बंद_सफल_रहा #Farmers #FarmersDilliChalo https://t.co/HTQxWkA25b"
PROVOKING,"Such kind of disgusting language shouldn't be used at public protest.

Is placard ki kadi ninda karo sab! 

#आज_भारत_बंद_है
#FarmersProtest https://t.co/07OiKacYLf"
PF_AG,This table below tells us clearly as to why #MSP needs to be made a legal right for farmers. #FarmersProtest https://t.co/75HlufwSIE
NEUTRAL,"Another sad news coming in from Punjab where a woman protestor has died at Sangrur Toll plaza. Protesting farmers are not only sitting on borders of Delhi but on toll plazas in Punjab as well. This takes total loss of lives in this movement to 7. Rest in power. 
#FarmersProtest"
NEUTRAL,"WATCH FULL SPEECH

I wanted to join #Farmers at the border today, but was not allowed to go: #DelhiCM @ArvindKejriwal  

#BJPHouseArrestsKejriwal
 #FarmerProtest #FarmBills

 https://t.co/6YjOXYlyJN"
PF_AG,"#Breaking | ""I'm very glad that the #BharatBandh was successful"": Delhi Chief Minister Arvind Kejriwal 

#FarmersProtest #FarmBills2020 https://t.co/utzvqivMgs"
PF_AG,Govt: There is an MSP and MSP will always remain there but MSP can't be a legal right of the farmers otherwise they will always ask for the MSP. #FarmersProtest https://t.co/SkK0ljunPz
NEUTRAL,"Punjabi singer Jass Bajwa joins #FarmersProtest against Centre's farm laws, at Ghazipur (Delhi-UP) border

(Source: ANI) https://t.co/Iuiux8dPKG"
PF_AG,#AmitabhBachchan ji Praising &amp; Supporting @ikamalhaasan &amp; @maiamofficial Party workers &amp; @MaiamITOfficial for there full support &amp; Ground level working for welfare of #FarmersProtest @SandiyarKaran @ibalamurugan72 @Anees_Offl @RajaparvaiB @jeevakalaignani @Kamaladdict7 https://t.co/Du7P3CUpVV
NEUTRAL,"Thread.

Today was an unusually cold &amp; foggy morning. Here is how farmers prepared for another day of protests on Delhi border. #FarmersProtest https://t.co/5IaPUHzDHA"
PF_AG,"#Pakistan stands with Indian Farmers! 👍

#PakStandsWithIndianFarmers
#FarmersProtest https://t.co/d6Vq0f5mTf
#نجم_سیٹھی_قبضہ_گروپ"
NEUTRAL,"#FarmersProtest | ""Home Minister Amit Shah, who refused to speak to us earlier, has called us himself today and we are going to meet him at 7 pm"": #Farmer leaders at a press conference https://t.co/mo2hEHOx9I"
NEUTRAL,"In today's meeting, we will not discuss anything with @AmitShah, we want a yes or no, from the Govt; we will not settle for anything less than repealing the #FarmLaws, say the farm leaders, who are meeting @AmitShah today at 7 P.M ! #FarmersProtest"
PF_AG,"THOSE WHO DO NOT SUPPORT FARMERS IN THEIR FIGHT AND DEFEND THE LAWS WITH ARBITRARY AND BASELESS STATEMENTS ARE THE BIGGEST ANTI-NATIONALS &amp; ANTI-INDIANS AROUND!
#Anti_Farmer_BJP #8December_BHARAT_BAND #BoycottAdaniAmbani #FarmersProtest"
PROVOKING,When I meant #DelhiChalo - I meant it! #kisanektazindabad #farmersprotest https://t.co/4huOrxjAhv
PG_AF,"Kejriwal is the Chief Minister of India's capital that has come to a standstill amidst absolute chaos of the #FarmersProtest.

Instead of taking charge of the situation, he is busy attending weddings &amp; then makes false accusations of a house arrest!! 

CAUGHT ON CAMERA!! SHAME!! https://t.co/oHhL72d2Q2"
NEUTRAL,"Breaking:

Amit Shah set to meet select Farmers Union leaders today 7 PM. Only 13 of them. 

Why not all of them? 

This is the new version of East India Company with a new version of

DIVIDE AND RULE

Hope this doesn't break farmers' spirit. 

#FarmersProtest 
#BharatBandh"
PF_AG,"Farmers' Warn Godi Media not to Cover their protest. 
#FarmersProtest https://t.co/7ieGM1XFeG"
PG_AF,"Kinda surprising that the most prosperous ""farmers"" have the biggest gripe with #FarmBills. Hmm?!
#FarmersProtest https://t.co/5BwPbBxfHj"
PG_AF,"GB to Rajdeep - name the 3 Farmer Acts?

Rajdeep - Goooooooooooooogle
☺️

Conducts a 1 vs 4 debate

Dont miss the heckling, turning red, shouting 😄 ... 
#FarmActsGameChanger 
#भारत_बन्द_नहीं_बुलंद_है
#FarmersProtest https://t.co/N36hBhqlV1"
NEUTRAL,"This is important because Samyukta Kisan Morcha (which is leading the #FarmersProtest) had made it very clear they do not want to hold any dialogue with government under the aegis of Home Ministry.

@_YogendraYadav"
NEUTRAL,"#Verified

👉Bharat Kisan Union's Rakesh Tikait has given an important piece of information

👉He tells me, 'HM Amit Shah has invited him to meet today at 7 pm'

👉Tikait tells me, 'Along with me, 10-12 farmers are likely to meet him today'

👉I'll keep updating

#FarmersProtest"
PF_AG,"I stand with Our Kissan Brothers 
I support #bharathbandh ✊🏻

Farm laws need to be revoked and Justice should be done to our Farmer Brothers ✊🏻

Agree = Retweet 👇🏻

#i_stand_with_farmers 
#FarmerProtest 
#NoFarmersNoFood 
#आज_भारत_बंद_है_रहेगा 
#आज_भारत_बंद_है 

@JAafia https://t.co/KDgi8qDtFe"
PF_AG,"THOSE WHO DO NOT SUPPORT FARMERS IN THEIR FIGHT ARE THE BIGGEST ANTI-NATIONALS, ANTI-INDIANS AROUND!

#BharatBandh  #FarmersProtest #आज_भारत_बंद_है"
PF_AG,"Regardless of whoever ruled the history of India, no ruler has ever hurt farmers as much as the Modi government did,
 This is unfortunate! 

All of you join the #BharatBandh and give your support in favor of #FarmersProtest.

#आज_भारत_बंद_है https://t.co/HyK92jnP4e"
NEUTRAL,"Special Congress Party by former Chief Minister &amp; CLP Haryana assembly Mr @BhupinderSHooda to hold press conference today around 1 pm at Aicc headquarters 

#BharatBandh
#FarmersProtest"
NEUTRAL,"#ChakkaJam and #RastaRoko Across Maharashtra, Shops Closed in Pune, Parts of Mumbai

Reporter: @ameytirodkar 

#BharatBandh #FarmersProtest https://t.co/BF5OOhEjSA"
NEUTRAL,"#TNIE #Hubballi 
Police detained a soldier, who came 2 support #FarmersProtest in Hubballi. He came on leave to his village in Kundagol taluk and took part in #BharatBandh
@NewIndianXpress @XpressBengaluru @santwana99 @ramupatil_TNIE @Amitsen_TNIE @PramodKV_TNIE 
📸@HemanthTnie https://t.co/djePoolUOm"
PF_AG,"#FarmersProtest In Delhi ""Should Spread Across Country"": Anna Hazare https://t.co/5QB01lj6EZ https://t.co/DVnY3aeEY9"
PF_AG,"No Farmer 
No Food 
No Future 
#FarmersProtest 
#TakeBackFarmBills 
#IndiaSupportFarmerProtest"
PF_AG,"@INCIndia Leaders @LambaAlka @SalmanNizami_ On Road March In Support of #FarmersProtest !! 

We all are with you....India is with you !! 

#BharatBandh https://t.co/F87N7epfK4"
NEUTRAL,Right after reaching Coimbatore immediately went to participate in d #BharatBandh gathering organised by @maiamofficial members to show our support to the #FarmersProtest. We will continue to fight for d justice. @ikamalhaasan @Thangavelukovai @MaiamITOfficial @SankarganeshLo1 https://t.co/QEu5z1JU5C
PF_AG,"Don't be mistaken.

This Farmers Protest is apolitical. 

But it's also a movement against fascist Modi and his Thuglaq-like policies. It's time for everyone to unite and see the end of BJP-RSS. 

I support #BharatBandh

#FarmersProtest 
#KisanVirodhiNarendraModi"
