Text,label
mainstream medium show pain problems plight farmers protest adverse weather conditions. share picture protest help u create awareness farmersprotest medium compel ground 0 reporting .,PF_AG
this trailer want see whole film go delhi farmersprotest istandwithfarmers rt,PROVOKING
verified backhand index point rightsamyukt kisan morcha hold press conference 5 30pm backhand index point rightfuture course farmersprotest announce backhand index point rightfarmer leader confirm protest intensify tomorrow backhand index point rightthis talk fail yesterday government amp farmer backhand index point righti'll share important bit,NEUTRAL
57 farmer die protest far. fifty seven. a reminder indian middle class still sleeping. farmersprotest,PF_AG
my father yesterday farmersprotest ask 'its rain past couple day must difficult'. they say 'it's ok. this good accept law'. kitni baar dil jeetenge red heart,PF_AG
because heavy rain many farmer able join langar. our volunteer reach serve langar trolly trolly. langarsewa kisanandolan farmerbill2020 farmersprotest,NEUTRAL
verified breaking backhand index point right7th meeting farmers amp modi government fails backhand index point rightgovernment remain adamant discuss msp backhand index point rightfarmers want first discus repeal 3 law backhand index point rightfarmers say govt intentionally delay backhand index point rightnext meet jan 8 farmersprotest intensify,NEUTRAL
farmers meet turnaround expect common people firmly assert dictatorial regime. govt desperate escape route save face power people reign supreme. the strong direct weak compromise hope sanity prevail kudos farmers!! farmersprotest,PF_AG
you elect leader culprit godhra massacre elect even demonetization death pulwama death expect show sensitivity farmer death !... i guess joke you. farmersprotest,PF_AG
buddhist monk solidarity farmer protest sites! red heartred heartred heartred heartred heart farmersappealtotalrepeal farmers farmersprotest kisanektazindaabaad,PG_AF
farmersprotest so far 60 farmer lose life protest. one farmer die every 16 hours. it responsibility government answer rakesh tikait spokesperson bharatiya kisan union ani,PF_AG
9. listentofarmers backhand index point rightfinally farmer ask 'where is national media' backhand index point rightbiggest story farmersprotest amp call 24 7 channel absent backhand index point rightpacked resource lack amp skill backhand index point rightfarmers say camera level atrocity would less,NEUTRAL
breaking farmersprotest expair date tear gas fire farmer bjp government allowed police ?? expair date . _world . repealthreefarmacts,PF_AG
this video shot battlefield brutal tear gas action do near rewari haryana police farmersprotest march delhi. to clear india convert evil police state,PROVOKING
darkest time indian democracy. govt use brute force people farmer protest peacefully. farmersprotest,PF_AG
cops fire tear gas shell farmer march towards delhi . modi govt scar farmers amp use possible device amp force prevent reach delhi . why modi govt treat farmer like terror!st ? modiagainstfarmers farmersprotest,PF_AG
the arrogant govt stop thinking defame farmersprotest use pakistan name khalistan name. here army jawan show solid support farmer give warn modi govt. jai jawan jai kisan... flex bicepsflexed biceps full video,PF_AG
it unfortunate farmers khet mazdoors fight protect federalism state silently allow modi hijack rights. modidestroyingfederalism farmersprotest,PF_AG
shameful bjp government use tear gas farmer ... look modi foe adani ambani.. farmersprotest,PF_AG
just in police fire tear gas shell farmer rewari area. huge contingent farmer head delhi. haryana police use tear gas shell injure around 20 22 farmers. farmers stay rewari tonight. estimated strength 3000 4000 farmersprotest,PF_AG
verified backhand index point rightand continue jaipur delhi highway haryana backhand index point righttear gas shell continue rain farmer backhand index point rightfarmers say deter backhand index point rightfarmers tell continue march overnight backhand index point righti'll keep updating farmersprotest,NEUTRAL
breaking attack bjp piyush goyal amp rss. he rightly say 'speaking farmer real nationalism give false statement nagpur knickers not'. farmersprotest,PF_AG
rains bone chilling cold make life protest farmer difficult delhi borders. government godi media ruling politician ignore heartbreaking visuals. farmersprotest,PF_AG
verified backhand index point right11 farmer lead woman farmer hunger strike backhand index point rightthey sit wet mattress rajasthan haryana border backhand index point right farmersprotest continue despite heavy rainfall amp chilly wind backhand index point rightfarmers remind india gandhi protect one's right one must fight backhand index point,NEUTRAL
standing farmer real nationalism. just wearing short give lecture nagpur nationalism farmersprotest,PF_AG
this arrogant govt come power since 1947. at least govt listen farmer repeal three farm law sonia gandhi congress president. farmersprotest,PF_AG
usually i love rains! but morning cloud roar i plead pour. our farmer streets struggle survive dying!!! please god help farmersprotest,PF_AG
in delhi heavy rain heavy cold. more 50 farmer died. still farmers road extreme cold rain. but pm modi union ministers warm room heater's. farmersprotest standwithfarmers solvessrmurdermystery delhirains,PF_AG
rains bone chilling cold make life protest farmer difficult delhi borders. government godi media ruling politician ignore heartbreaking visuals. farmersprotest digitalkisan,PF_AG
standing solidarity farmersprotest india. read protest below.,PF_AG
there future modi bjp. support farmersprotest.,PF_AG
backhand index point rightbirthday celebration tikri border. farmer mukesh turn 52 today backhand index point righthe cancer patient backhand index point righthe's part farmersprotest since september backhand index point righta people's person he's make many friend here. they get cake backhand index point righthe tell 'repeal 3 farmlaws birthday wrap gift',PG_AF
dear is true? farmersprotest,NEUTRAL
thanks call take ongoing farmersprotest scenario positive direction. but world need see govt. turn 'fight right' unjust amp brutal. how cruelly humanrights freedom expression violate indian govt.,PF_AG
ghazipurborder farmers plant flower police instal nail stop enter delhi video manas ranjan bhui farmersprotest,NEUTRAL
first time history cricketer india ball basketball!!!!! cowards. !!!! farmersprotest,PF_AG
indian football player may money fame enjoy celebrity status indian cricketer enjoy. but show something many star cricketer lack spine! farmersprotest,PF_AG
did research find farmbills really modi bills. almost every single leader thinker agri expert ngos nation wto imf eco expert journalists influencers etc want reform least last 30 yrs. then what problem?,PG_AF
speak stand keep correct false perceptions. stay true heart view keep chant peace amp justice. suzy kassem farmersareindia farmersprotest,NEUTRAL
respect raise fist naseeruddin shah farmersprotest,PF_AG
thank . you best farmersprotest,PF_AG
when 18 yr old greta enviro activist tweet farmersprotest blm like 100k even half tweet enviro crises. why enviro activist get much attention politics? is someone hide behind? is new weapon war narrative?,PG_AF
i lose 4k follower insta since i start post farmersprotest let get 10k smile face heart eyesraising hand medium dark skin tone goodriddance,PF_AG
since government decide cut internet around new delhi let u ripple becomes wave use wifi signal many march solidarity. let continue donate sign petition importantly save prayer farmersprotest,PF_AG
not a punjabi movement cross mark not a sikh movement cross mark its a movement 4 the people. if ate today stand w farmer farmersprotest,PF_AG
what rihanna greta thunberg meena harris common? all wrong india farm laws. [my take] farmersprotest,PG_AF
human right violation albeit elected government must see vein domestic violence child abuse hence never internal matter. farmersprotest,PF_AG
week amp bring awareness india farmersprotest look response. misogyny rightwing regime go hand hand. implore world keep eye open bring international attention modi harmful farm law,PF_AG
